,index,long_position_solar,lat_position_solar,value_phov,long_position_topo,lat_position_topo,elevation,long_position,lat_position,value,lat_leftend,lat_rightend,long_leftend,long_rightend,coordinates,Address,esp_or_not
83,743,"(-8.982, -8.893]","(39.183, 39.236]",1559.5444,"(-9.046, -8.954]","(39.541, 39.619]",66.9727626459144,"(-9.036, -8.944]","(39.544, 39.622]",6.833333333333333,39.544,39.622,-9.046,-8.954,"39.544,-9.046","Rua Principal, Casal da Maceda, Cela, Alcobaça, Leiria, 2450-015-, Portugal",0
84,744,"(-8.982, -8.893]","(39.236, 39.29]",1549.8776,"(-9.046, -8.954]","(39.619, 39.697]",98.58818958818959,"(-9.036, -8.944]","(39.622, 39.7]",6.75,39.622,39.7,-9.046,-8.954,"39.622,-9.046","Calhau, Nazaré, Leiria, 2450-138, Portugal",0
85,745,"(-8.982, -8.893]","(39.29, 39.344]",1549.5157,"(-9.046, -8.954]","(39.697, 39.775]",81.97541633624108,"(-9.036, -8.944]","(39.7, 39.778]",6.9375,39.7,39.778,-9.046,-8.954,"39.7,-9.046","Paredes de Vitória, Pataias e Martingança, Alcobaça, Leiria, 2445-130, Portugal",0
86,746,"(-8.982, -8.893]","(39.344, 39.397]",1544.7335,"(-9.046, -8.954]","(39.775, 39.853]",41.24220623501199,"(-9.036, -8.944]","(39.778, 39.855]",7.0,39.778,39.855,-9.046,-8.954,"39.778,-9.046",Portugal,0
87,747,"(-8.982, -8.893]","(39.397, 39.451]",1535.4589,"(-9.046, -8.954]","(39.853, 39.932]",12.560669456066945,"(-9.036, -8.944]","(39.855, 39.933]",7.0,39.855,39.933,-9.046,-8.954,"39.855,-9.046",Portugal,0
95,810,"(-8.893, -8.805]","(37.412, 37.465]",1682.3857,"(-8.954, -8.862]","(36.959, 37.037]",22.20863309352518,"(-8.944, -8.852]","(36.979, 37.056]",5.416666666666667,36.979,37.056,-8.954,-8.862,"36.979,-8.954","Ponta de Sagres, Sagres, Vila do Bispo, Faro, 8650-356, Portugal",0
96,811,"(-8.893, -8.805]","(37.465, 37.519]",1685.899,"(-8.954, -8.862]","(37.037, 37.116]",77.76788553259142,"(-8.944, -8.852]","(37.056, 37.134]",4.083333333333333,37.056,37.134,-8.954,-8.862,"37.056,-8.954","Sagres, Vila do Bispo, Faro, 8650-436, Portugal",0
97,812,"(-8.893, -8.805]","(37.519, 37.573]",1690.0002,"(-8.954, -8.862]","(37.116, 37.194]",75.74704491725768,"(-8.944, -8.852]","(37.134, 37.212]",4.166666666666667,37.134,37.212,-8.954,-8.862,"37.134,-8.954","Vila do Bispo, Faro, 8650-413, Portugal",0
98,813,"(-8.893, -8.805]","(37.573, 37.626]",1692.8948,"(-8.954, -8.862]","(37.194, 37.272]",48.929971988795515,"(-8.944, -8.852]","(37.212, 37.29]",5.333333333333333,37.212,37.29,-8.954,-8.862,"37.212,-8.954",Portugal,0
99,814,"(-8.893, -8.805]","(37.626, 37.68]",1689.0875,"(-8.954, -8.862]","(37.272, 37.35]",38.950819672131146,"(-8.944, -8.852]","(37.29, 37.367]",5.5,37.29,37.367,-8.954,-8.862,"37.29,-8.954",Portugal,0
100,822,"(-8.893, -8.805]","(38.056, 38.109]",1686.0035,"(-8.954, -8.862]","(37.898, 37.976]",19.968,"(-8.944, -8.852]","(37.912, 37.989]",7.0,37.912,37.989,-8.954,-8.862,"37.912,-8.954",Portugal,0
101,823,"(-8.893, -8.805]","(38.109, 38.163]",1688.4512,"(-8.954, -8.862]","(37.976, 38.054]",5.5,"(-8.944, -8.852]","(37.989, 38.067]",7.0,37.989,38.067,-8.954,-8.862,"37.989,-8.954",Portugal,0
102,828,"(-8.893, -8.805]","(38.378, 38.431]",1656.1486,"(-8.954, -8.862]","(38.367, 38.445]",0.6,"(-8.944, -8.852]","(38.378, 38.456]",7.0,38.378,38.456,-8.954,-8.862,"38.378,-8.954",Portugal,0
103,829,"(-8.893, -8.805]","(38.431, 38.485]",1640.1149,"(-8.954, -8.862]","(38.445, 38.524]",31.657553956834533,"(-8.944, -8.852]","(38.456, 38.534]",6.333333333333333,38.456,38.534,-8.954,-8.862,"38.456,-8.954","Parque Marinho Luiz Saldanha - Zona de Protecção Complementar, 2925-378, Portugal",0
104,830,"(-8.893, -8.805]","(38.485, 38.539]",1627.2385,"(-8.954, -8.862]","(38.524, 38.602]",83.17269984917044,"(-8.944, -8.852]","(38.534, 38.611]",5.916666666666667,38.534,38.611,-8.954,-8.862,"38.534,-8.954","Subida do Javali, Setúbal, Palmela, Setúbal, 2951-901, Portugal",0
105,831,"(-8.893, -8.805]","(38.539, 38.592]",1633.7822,"(-8.954, -8.862]","(38.602, 38.68]",30.931623931623932,"(-8.944, -8.852]","(38.611, 38.689]",6.416666666666667,38.611,38.689,-8.954,-8.862,"38.611,-8.954","Quinta do Anjo, Palmela, Setúbal, 2950-766, Portugal",0
106,832,"(-8.893, -8.805]","(38.592, 38.646]",1621.389,"(-8.954, -8.862]","(38.68, 38.758]",16.41955835962145,"(-8.944, -8.852]","(38.689, 38.767]",6.833333333333333,38.689,38.767,-8.954,-8.862,"38.689,-8.954","Rua Porto da Hortinha, Bairro do Raposo, Lançada, Sarilhos Grandes, Montijo, Setúbal, 2870-803, Portugal",0
107,833,"(-8.893, -8.805]","(38.646, 38.7]",1608.1017,"(-8.954, -8.862]","(38.758, 38.837]",12.559463986599665,"(-8.944, -8.852]","(38.767, 38.845]",6.666666666666667,38.767,38.845,-8.954,-8.862,"38.767,-8.954","Canto do Pinheiro, Alcochete, Setúbal, 2890-551, Portugal",0
108,834,"(-8.893, -8.805]","(38.7, 38.753]",1605.1647,"(-8.954, -8.862]","(38.837, 38.915]",3.742035742035742,"(-8.944, -8.852]","(38.845, 38.922]",6.083333333333333,38.845,38.922,-8.954,-8.862,"38.845,-8.954","Ponta da Erva, Vila Franca de Xira, Lisboa, Portugal",0
109,835,"(-8.893, -8.805]","(38.753, 38.807]",1597.7365,"(-8.954, -8.862]","(38.915, 38.993]",2.068429237947123,"(-8.944, -8.852]","(38.922, 39.0]",6.833333333333333,38.922,39.0,-8.954,-8.862,"38.922,-8.954","Vila Franca de Xira, Lisboa, Portugal",0
110,836,"(-8.893, -8.805]","(38.807, 38.861]",1593.5242,"(-8.954, -8.862]","(38.993, 39.071]",10.271173271173272,"(-8.944, -8.852]","(39.0, 39.078]",5.6875,39.0,39.078,-8.954,-8.862,"39.0,-8.954","Castanheira do Ribatejo, Castanheira do Ribatejo e Cachoeiras, Vila Franca de Xira, Lisboa, 2600-650, Portugal",0
111,837,"(-8.893, -8.805]","(38.861, 38.914]",1593.4861,"(-8.954, -8.862]","(39.071, 39.149]",60.225330225330225,"(-8.944, -8.852]","(39.078, 39.156]",6.0,39.078,39.156,-8.954,-8.862,"39.078,-8.954","Alenquer, Lisboa, Portugal",0
112,838,"(-8.893, -8.805]","(38.914, 38.968]",1594.2642,"(-8.954, -8.862]","(39.149, 39.228]",75.73831070889895,"(-8.944, -8.852]","(39.156, 39.233]",7.0,39.156,39.233,-8.954,-8.862,"39.156,-8.954","Aveiras de Cima, Azambuja, Lisboa, Portugal",0
113,839,"(-8.893, -8.805]","(38.968, 39.022]",1588.5276,"(-8.954, -8.862]","(39.228, 39.306]",72.03807303807304,"(-8.944, -8.852]","(39.233, 39.311]",6.833333333333333,39.233,39.311,-8.954,-8.862,"39.233,-8.954","EN 1, Quebradas, Alcoentre, Azambuja, Lisboa, 2065-101, Portugal",0
114,840,"(-8.893, -8.805]","(39.022, 39.075]",1580.8398,"(-8.954, -8.862]","(39.306, 39.384]",103.10878010878011,"(-8.944, -8.852]","(39.311, 39.389]",6.666666666666667,39.311,39.389,-8.954,-8.862,"39.311,-8.954","CV 6-1, Casais dos Silvas, Rio Maior, Santarém, 2040-092, Portugal",0
115,841,"(-8.893, -8.805]","(39.075, 39.129]",1580.243,"(-8.954, -8.862]","(39.384, 39.462]",242.0831390831391,"(-8.944, -8.852]","(39.389, 39.467]",6.333333333333333,39.389,39.467,-8.954,-8.862,"39.389,-8.954","Benedita, Rio Maior, Leiria, 2040-078, Portugal",0
116,842,"(-8.893, -8.805]","(39.129, 39.183]",1581.4993,"(-8.954, -8.862]","(39.462, 39.541]",295.1981351981352,"(-8.944, -8.852]","(39.467, 39.544]",6.5,39.467,39.544,-8.954,-8.862,"39.467,-8.954","Rua da Escola, Carvalhal de Turquel, Turquel, Alcobaça, Leiria, 2460-897, Portugal",0
117,843,"(-8.893, -8.805]","(39.183, 39.236]",1572.406,"(-8.954, -8.862]","(39.541, 39.619]",168.3069153069153,"(-8.944, -8.852]","(39.544, 39.622]",6.833333333333333,39.544,39.622,-8.954,-8.862,"39.544,-8.954","EM 556, Bairro da Quinta Nova, Chiqueda, Aljubarrota, Alcobaça, Leiria, 2460-020, Portugal",0
118,844,"(-8.893, -8.805]","(39.236, 39.29]",1570.2928,"(-8.954, -8.862]","(39.619, 39.697]",129.86169386169385,"(-8.944, -8.852]","(39.622, 39.7]",7.0,39.622,39.7,-8.954,-8.862,"39.622,-8.954","Coz, Alpedriz e Montes, Alcobaça, Leiria, 2460-455, Portugal",0
119,845,"(-8.893, -8.805]","(39.29, 39.344]",1563.0233,"(-8.954, -8.862]","(39.697, 39.775]",111.8049728049728,"(-8.944, -8.852]","(39.7, 39.778]",7.0,39.7,39.778,-8.954,-8.862,"39.7,-8.954","Rua 5 de Outubro, Pataias e Martingança, Moita, Marinha Grande, Leiria, 2445-573, Portugal",0
120,846,"(-8.893, -8.805]","(39.344, 39.397]",1558.8538,"(-8.954, -8.862]","(39.775, 39.853]",54.973604826546,"(-8.944, -8.852]","(39.778, 39.855]",7.0,39.778,39.855,-8.954,-8.862,"39.778,-8.954","Aceiro L, Salgueira, Marinha Grande, Leiria, 2430-275, Portugal",0
121,847,"(-8.893, -8.805]","(39.397, 39.451]",1557.1888,"(-8.954, -8.862]","(39.853, 39.932]",35.80670303975059,"(-8.944, -8.852]","(39.855, 39.933]",7.0,39.855,39.933,-8.954,-8.862,"39.855,-8.954","Aceiro C, Vieira de Leiria, Marinha Grande, Leiria, 2431-909, Portugal",0
122,848,"(-8.893, -8.805]","(39.451, 39.505]",1552.0857,"(-8.954, -8.862]","(39.932, 40.01]",43.78712871287129,"(-8.944, -8.852]","(39.933, 40.011]",7.0,39.933,40.011,-8.954,-8.862,"39.933,-8.954","Pedrógão, Coimbrão, Leiria, 2425-458, Portugal",0
123,849,"(-8.893, -8.805]","(39.505, 39.558]",1511.8125,"(-8.954, -8.862]","(40.01, 40.088]",22.74582560296846,"(-8.944, -8.852]","(40.011, 40.089]",7.0,40.011,40.089,-8.954,-8.862,"40.011,-8.954",Portugal,0
124,850,"(-8.893, -8.805]","(39.558, 39.612]",1494.7358,"(-8.954, -8.862]","(40.088, 40.166]",6.6937984496124034,"(-8.944, -8.852]","(40.089, 40.166]",7.0,40.089,40.166,-8.954,-8.862,"40.089,-8.954",Portugal,0
125,851,"(-8.893, -8.805]","(39.612, 39.666]",1513.8174,"(-8.954, -8.862]","(40.166, 40.244]",70.47875816993464,"(-8.944, -8.852]","(40.166, 40.244]",7.0,40.166,40.244,-8.954,-8.862,"40.166,-8.954",Portugal,0
126,852,"(-8.893, -8.805]","(39.666, 39.719]",1520.5737,"(-8.954, -8.862]","(40.244, 40.323]",10.175,"(-8.944, -8.852]","(40.244, 40.322]",7.0,40.244,40.322,-8.954,-8.862,"40.244,-8.954",Portugal,0
127,870,"(-8.893, -8.805]","(40.632, 40.685]",1524.9711,"(-8.954, -8.862]","(41.652, 41.731]",2.6363636363636362,"(-8.944, -8.852]","(41.644, 41.721]",6.916666666666667,41.644,41.721,-8.954,-8.862,"41.644,-8.954","Viana do Castelo, 4900-999, Portugal",0
128,871,"(-8.893, -8.805]","(40.685, 40.739]",1523.4995,"(-8.954, -8.862]","(41.731, 41.809]",17.911894273127754,"(-8.944, -8.852]","(41.721, 41.799]",6.666666666666667,41.721,41.799,-8.954,-8.862,"41.721,-8.954","Viana do Castelo, 4900-999, Portugal",0
129,872,"(-8.893, -8.805]","(40.739, 40.793]",1521.6455,"(-8.954, -8.862]","(41.809, 41.887]",30.689075630252102,"(-8.944, -8.852]","(41.799, 41.877]",4.5,41.799,41.877,-8.954,-8.862,"41.799,-8.954",Portugal,0
144,911,"(-8.805, -8.717]","(37.465, 37.519]",1690.2631,"(-8.862, -8.77]","(37.037, 37.116]",47.74558670820353,"(-8.852, -8.761]","(37.056, 37.134]",6.666666666666667,37.056,37.134,-8.862,-8.77,"37.056,-8.862","Caminho Agrícola da Funcheira, Vila do Bispo e Raposeira, Vila do Bispo, Faro, 8650-281, Portugal",0
145,912,"(-8.805, -8.717]","(37.519, 37.573]",1694.345,"(-8.862, -8.77]","(37.116, 37.194]",106.88500388500388,"(-8.852, -8.761]","(37.134, 37.212]",6.666666666666667,37.134,37.212,-8.862,-8.77,"37.134,-8.862","Pedralva, Vila do Bispo e Raposeira, Vila do Bispo, Faro, Portugal",0
146,913,"(-8.805, -8.717]","(37.573, 37.626]",1711.2722,"(-8.862, -8.77]","(37.194, 37.272]",133.85003885003886,"(-8.852, -8.761]","(37.212, 37.29]",6.888888888888889,37.212,37.29,-8.862,-8.77,"37.212,-8.862","Bordeira, Aljezur, Faro, 8670-230, Portugal",0
147,914,"(-8.805, -8.717]","(37.626, 37.68]",1705.5293,"(-8.862, -8.77]","(37.272, 37.35]",76.4491392801252,"(-8.852, -8.761]","(37.29, 37.367]",5.555555555555555,37.29,37.367,-8.862,-8.77,"37.29,-8.862","Arrifana, Aljezur, Faro, 8670-111, Portugal",0
148,915,"(-8.805, -8.717]","(37.68, 37.734]",1691.8237,"(-8.862, -8.77]","(37.35, 37.429]",68.29977628635346,"(-8.852, -8.761]","(37.367, 37.445]",3.4444444444444446,37.367,37.445,-8.862,-8.77,"37.367,-8.862",Portugal,0
149,916,"(-8.805, -8.717]","(37.734, 37.787]",1695.6067,"(-8.862, -8.77]","(37.429, 37.507]",50.968152866242036,"(-8.852, -8.761]","(37.445, 37.523]",3.2222222222222223,37.445,37.523,-8.862,-8.77,"37.445,-8.862",Portugal,0
150,917,"(-8.805, -8.717]","(37.787, 37.841]",1693.3488,"(-8.862, -8.77]","(37.507, 37.585]",46.57314148681055,"(-8.852, -8.761]","(37.523, 37.601]",5.333333333333333,37.523,37.601,-8.862,-8.77,"37.523,-8.862",Portugal,0
151,918,"(-8.805, -8.717]","(37.841, 37.895]",1690.8418,"(-8.862, -8.77]","(37.585, 37.663]",47.78492935635793,"(-8.852, -8.761]","(37.601, 37.678]",5.333333333333333,37.601,37.678,-8.862,-8.77,"37.601,-8.862",Portugal,0
152,919,"(-8.805, -8.717]","(37.895, 37.948]",1680.9137,"(-8.862, -8.77]","(37.663, 37.741]",27.219679633867276,"(-8.852, -8.761]","(37.678, 37.756]",4.888888888888889,37.678,37.756,-8.862,-8.77,"37.678,-8.862",Portugal,0
153,920,"(-8.805, -8.717]","(37.948, 38.002]",1676.9102,"(-8.862, -8.77]","(37.741, 37.82]",48.90181818181818,"(-8.852, -8.761]","(37.756, 37.834]",4.444444444444445,37.756,37.834,-8.862,-8.77,"37.756,-8.862",Portugal,0
154,921,"(-8.805, -8.717]","(38.002, 38.056]",1681.777,"(-8.862, -8.77]","(37.82, 37.898]",32.35849056603774,"(-8.852, -8.761]","(37.834, 37.912]",5.888888888888889,37.834,37.912,-8.862,-8.77,"37.834,-8.862",Portugal,0
155,922,"(-8.805, -8.717]","(38.056, 38.109]",1687.1609,"(-8.862, -8.77]","(37.898, 37.976]",37.49005235602094,"(-8.852, -8.761]","(37.912, 37.989]",6.888888888888889,37.912,37.989,-8.862,-8.77,"37.912,-8.862",Portugal,0
156,923,"(-8.805, -8.717]","(38.109, 38.163]",1685.435,"(-8.862, -8.77]","(37.976, 38.054]",36.93766461808604,"(-8.852, -8.761]","(37.989, 38.067]",7.0,37.989,38.067,-8.862,-8.77,"37.989,-8.862","Trilho da Cobra, Sines, Setúbal, 7520-137, Portugal",0
157,924,"(-8.805, -8.717]","(38.163, 38.217]",1686.0415,"(-8.862, -8.77]","(38.054, 38.133]",17.362876254180602,"(-8.852, -8.761]","(38.067, 38.145]",7.0,38.067,38.145,-8.862,-8.77,"38.067,-8.862","Vila Nova de Santo André, Santo André, Santiago do Cacém, Setúbal, 7500, Portugal",0
158,925,"(-8.805, -8.717]","(38.217, 38.27]",1685.0808,"(-8.862, -8.77]","(38.133, 38.211]",20.92086330935252,"(-8.852, -8.761]","(38.145, 38.223]",7.0,38.145,38.223,-8.862,-8.77,"38.145,-8.862","Vila Nova de Santo André, Santo André, Santiago do Cacém, Setúbal, 7500, Portugal",0
159,926,"(-8.805, -8.717]","(38.27, 38.324]",1677.9032,"(-8.862, -8.77]","(38.211, 38.289]",22.853932584269664,"(-8.852, -8.761]","(38.223, 38.3]",7.0,38.223,38.3,-8.862,-8.77,"38.223,-8.862",Portugal,0
160,927,"(-8.805, -8.717]","(38.324, 38.378]",1677.47,"(-8.862, -8.77]","(38.289, 38.367]",7.410094637223975,"(-8.852, -8.761]","(38.3, 38.378]",7.0,38.3,38.378,-8.862,-8.77,"38.3,-8.862",Portugal,0
161,928,"(-8.805, -8.717]","(38.378, 38.431]",1660.2162,"(-8.862, -8.77]","(38.367, 38.445]",4.57161629434954,"(-8.852, -8.761]","(38.378, 38.456]",6.888888888888889,38.378,38.456,-8.862,-8.77,"38.378,-8.862",Portugal,0
162,929,"(-8.805, -8.717]","(38.431, 38.485]",1633.2651,"(-8.862, -8.77]","(38.445, 38.524]",5.261730969760166,"(-8.852, -8.761]","(38.456, 38.534]",6.666666666666667,38.456,38.534,-8.862,-8.77,"38.456,-8.862","Soltroia, Carvalhal, Grândola, Setúbal, 7570-789, Portugal",0
163,930,"(-8.805, -8.717]","(38.485, 38.539]",1623.7909,"(-8.862, -8.77]","(38.524, 38.602]",18.733785822021115,"(-8.852, -8.761]","(38.534, 38.611]",6.0,38.534,38.611,-8.862,-8.77,"38.534,-8.862","Vale de Cobro, São Sebastião, Setúbal, 2910-373, Portugal",0
164,931,"(-8.805, -8.717]","(38.539, 38.592]",1619.2671,"(-8.862, -8.77]","(38.602, 38.68]",28.236985236985237,"(-8.852, -8.761]","(38.611, 38.689]",5.444444444444445,38.611,38.689,-8.862,-8.77,"38.611,-8.862","EM 533-1, Palmela, Setúbal, 2955-281, Portugal",0
165,932,"(-8.805, -8.717]","(38.592, 38.646]",1616.9618,"(-8.862, -8.77]","(38.68, 38.758]",27.677544677544677,"(-8.852, -8.761]","(38.689, 38.767]",6.777777777777778,38.689,38.767,-8.862,-8.77,"38.689,-8.862","Alcochete, Setúbal, Portugal",0
166,933,"(-8.805, -8.717]","(38.646, 38.7]",1608.4393,"(-8.862, -8.77]","(38.758, 38.837]",33.02719502719503,"(-8.852, -8.761]","(38.767, 38.845]",7.0,38.767,38.845,-8.862,-8.77,"38.767,-8.862","Samora Correia, Benavente, Santarém, Portugal",0
167,934,"(-8.805, -8.717]","(38.7, 38.753]",1597.428,"(-8.862, -8.77]","(38.837, 38.915]",19.33670295489891,"(-8.852, -8.761]","(38.845, 38.922]",7.0,38.845,38.922,-8.862,-8.77,"38.845,-8.862","Samora Correia, Benavente, Santarém, Portugal",0
168,935,"(-8.805, -8.717]","(38.753, 38.807]",1581.516,"(-8.862, -8.77]","(38.915, 38.993]",11.335664335664335,"(-8.852, -8.761]","(38.922, 39.0]",6.777777777777778,38.922,39.0,-8.862,-8.77,"38.922,-8.862","Samora Correia, Benavente, Santarém, 2135-130, Portugal",0
169,936,"(-8.805, -8.717]","(38.807, 38.861]",1580.3466,"(-8.862, -8.77]","(38.993, 39.071]",5.07950116913484,"(-8.852, -8.761]","(39.0, 39.078]",5.5,39.0,39.078,-8.862,-8.77,"39.0,-8.862","Vila Franca de Xira, Lisboa, Portugal",0
170,937,"(-8.805, -8.717]","(38.861, 38.914]",1585.6333,"(-8.862, -8.77]","(39.071, 39.149]",30.700854700854702,"(-8.852, -8.761]","(39.078, 39.156]",6.333333333333333,39.078,39.156,-8.862,-8.77,"39.078,-8.862","Rua Alberto Noronha, Azambuja, Lisboa, 2050-317, Portugal",0
171,938,"(-8.805, -8.717]","(38.914, 38.968]",1589.587,"(-8.862, -8.77]","(39.149, 39.228]",72.67194570135747,"(-8.852, -8.761]","(39.156, 39.233]",7.0,39.156,39.233,-8.862,-8.77,"39.156,-8.862","EN 365-2, Pontével, Cartaxo, Santarém, 2050, Portugal",0
172,939,"(-8.805, -8.717]","(38.968, 39.022]",1592.3462,"(-8.862, -8.77]","(39.228, 39.306]",68.87412587412588,"(-8.852, -8.761]","(39.233, 39.311]",6.666666666666667,39.233,39.311,-8.862,-8.77,"39.233,-8.862","Almoster, Santarém, 2040-536, Portugal",0
173,940,"(-8.805, -8.717]","(39.022, 39.075]",1585.7828,"(-8.862, -8.77]","(39.306, 39.384]",76.83139083139083,"(-8.852, -8.761]","(39.311, 39.389]",6.333333333333333,39.311,39.389,-8.862,-8.77,"39.311,-8.862","Rua da Nossa Senhora das Virtudes, Casais da Atagueda, São João da Ribeira e Ribeira de São João, Rio Maior, Santarém, 2040-454, Portugal",0
174,941,"(-8.805, -8.717]","(39.075, 39.129]",1580.1324,"(-8.862, -8.77]","(39.384, 39.462]",159.96658896658897,"(-8.852, -8.761]","(39.389, 39.467]",6.0,39.389,39.467,-8.862,-8.77,"39.389,-8.862","37, Travessa de São Miguel, Fráguas, Rio Maior, Santarém, 2040-152, Portugal",0
175,942,"(-8.805, -8.717]","(39.129, 39.183]",1580.0273,"(-8.862, -8.77]","(39.462, 39.541]",424.76845376845375,"(-8.852, -8.761]","(39.467, 39.544]",7.0,39.467,39.544,-8.862,-8.77,"39.467,-8.862","Valverde, Alcanede, Santarém, 2480-215, Portugal",0
176,943,"(-8.805, -8.717]","(39.183, 39.236]",1578.1077,"(-8.862, -8.77]","(39.541, 39.619]",317.0567210567211,"(-8.852, -8.761]","(39.544, 39.622]",7.0,39.544,39.622,-8.862,-8.77,"39.544,-8.862","Trilho do Vale Grande, Serro Ventoso, Porto de Mós, Leiria, 2480-217 SERRO VENTOSO PMS, Portugal",0
177,944,"(-8.805, -8.717]","(39.236, 39.29]",1580.1047,"(-8.862, -8.77]","(39.619, 39.697]",140.8127428127428,"(-8.852, -8.761]","(39.622, 39.7]",7.0,39.622,39.7,-8.862,-8.77,"39.622,-8.862","Variante da Batalha, Chão da Feira, Calvaria de Cima, Porto de Mós, Leiria, 2480-060, Portugal",0
178,945,"(-8.805, -8.717]","(39.29, 39.344]",1584.9052,"(-8.862, -8.77]","(39.697, 39.775]",83.001554001554,"(-8.852, -8.761]","(39.7, 39.778]",7.0,39.7,39.778,-8.862,-8.77,"39.7,-8.862","Incêndio Nascente, Rua dos Orfãos, Maceira, Leiria, 2405-013, Portugal",0
179,946,"(-8.805, -8.717]","(39.344, 39.397]",1573.8346,"(-8.862, -8.77]","(39.775, 39.853]",77.2473604826546,"(-8.852, -8.761]","(39.778, 39.855]",7.0,39.778,39.855,-8.862,-8.77,"39.778,-8.862","Casalito, Amor, Leiria, 2400-489, Portugal",0
180,947,"(-8.805, -8.717]","(39.397, 39.451]",1568.8578,"(-8.862, -8.77]","(39.853, 39.932]",75.67365967365967,"(-8.852, -8.761]","(39.855, 39.933]",6.666666666666667,39.855,39.933,-8.862,-8.77,"39.855,-8.862","Rua da Arieira, Monte Real e Carvide, Leiria, 2425-047, Portugal",0
181,948,"(-8.805, -8.717]","(39.451, 39.505]",1568.9702,"(-8.862, -8.77]","(39.932, 40.01]",82.40326340326341,"(-8.852, -8.761]","(39.933, 40.011]",6.777777777777778,39.933,40.011,-8.862,-8.77,"39.933,-8.862","Rua dos Justinos, Grou, Monte Redondo e Carreira, Leiria, 2425-617, Portugal",0
182,949,"(-8.805, -8.717]","(39.505, 39.558]",1537.0005,"(-8.862, -8.77]","(40.01, 40.088]",63.45998445998446,"(-8.852, -8.761]","(40.011, 40.089]",7.0,40.011,40.089,-8.862,-8.77,"40.011,-8.862","Alhais, Carriço, Pombal, Leiria, Portugal",0
183,950,"(-8.805, -8.717]","(39.558, 39.612]",1517.564,"(-8.862, -8.77]","(40.088, 40.166]",18.6184,"(-8.852, -8.761]","(40.089, 40.166]",7.0,40.089,40.166,-8.862,-8.77,"40.089,-8.862","Costa de Lavos, Lavos, Figueira da Foz, Coimbra, 3080, Portugal",0
184,951,"(-8.805, -8.717]","(39.612, 39.666]",1506.7836,"(-8.862, -8.77]","(40.166, 40.244]",76.7995337995338,"(-8.852, -8.761]","(40.166, 40.244]",7.0,40.166,40.244,-8.862,-8.77,"40.166,-8.862","Avenida Doutor Mário Soares, Várzea, Buarcos e São Julião, Figueira da Foz, Coimbra, 3080-200, Portugal",0
185,952,"(-8.805, -8.717]","(39.666, 39.719]",1505.2284,"(-8.862, -8.77]","(40.244, 40.323]",37.7494071146245,"(-8.852, -8.761]","(40.244, 40.322]",7.0,40.244,40.322,-8.862,-8.77,"40.244,-8.862","Quiaios, Figueira da Foz, Coimbra, Portugal",0
186,953,"(-8.805, -8.717]","(39.719, 39.773]",1508.8865,"(-8.862, -8.77]","(40.323, 40.401]",20.84722222222222,"(-8.852, -8.761]","(40.322, 40.4]",6.666666666666667,40.322,40.4,-8.862,-8.77,"40.322,-8.862",Portugal,0
187,954,"(-8.805, -8.717]","(39.773, 39.827]",1510.323,"(-8.862, -8.77]","(40.401, 40.479]",11.666666666666666,"(-8.852, -8.761]","(40.4, 40.477]",7.0,40.4,40.477,-8.862,-8.77,"40.4,-8.862",Portugal,0
188,955,"(-8.805, -8.717]","(39.827, 39.88]",1510.6407,"(-8.862, -8.77]","(40.479, 40.557]",4.634854771784233,"(-8.852, -8.761]","(40.477, 40.555]",7.0,40.477,40.555,-8.862,-8.77,"40.477,-8.862",Portugal,0
189,956,"(-8.805, -8.717]","(39.88, 39.934]",1512.9414,"(-8.862, -8.77]","(40.557, 40.636]",0.3870967741935484,"(-8.852, -8.761]","(40.555, 40.633]",7.0,40.555,40.633,-8.862,-8.77,"40.555,-8.862",Portugal,0
190,966,"(-8.805, -8.717]","(40.417, 40.471]",1540.5581,"(-8.862, -8.77]","(41.34, 41.418]",6.833333333333333,"(-8.852, -8.761]","(41.333, 41.41]",5.111111111111111,41.333,41.41,-8.862,-8.77,"41.333,-8.862",Portugal,0
191,967,"(-8.805, -8.717]","(40.471, 40.524]",1540.547,"(-8.862, -8.77]","(41.418, 41.496]",6.025,"(-8.852, -8.761]","(41.41, 41.488]",6.777777777777778,41.41,41.488,-8.862,-8.77,"41.41,-8.862",Portugal,0
192,968,"(-8.805, -8.717]","(40.524, 40.578]",1533.4855,"(-8.862, -8.77]","(41.496, 41.574]",15.504477611940299,"(-8.852, -8.761]","(41.488, 41.566]",6.222222222222222,41.488,41.566,-8.862,-8.77,"41.488,-8.862",Portugal,0
193,969,"(-8.805, -8.717]","(40.578, 40.632]",1530.0876,"(-8.862, -8.77]","(41.574, 41.652]",45.269470404984425,"(-8.852, -8.761]","(41.566, 41.644]",6.444444444444445,41.566,41.644,-8.862,-8.77,"41.566,-8.862","Viana do Castelo, 4900-999, Portugal",0
194,970,"(-8.805, -8.717]","(40.632, 40.685]",1526.1569,"(-8.862, -8.77]","(41.652, 41.731]",50.23238095238095,"(-8.852, -8.761]","(41.644, 41.721]",7.0,41.644,41.721,-8.862,-8.77,"41.644,-8.862","Vila Nova de Anha, Anha, Viana do Castelo, 4935-087, Portugal",0
